LapNumber,LapDistance,CarVelocity,DRS,Corner,CornerSpeed,CornerPhase,Straight,FrontRideHeight,RearRideHeight,CarBalance,TimeToCarAhead,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR
29,130.1735038,0.211229082,Off,T1,Low speed,Braking,-,31.79778908,83.81466711,0.11593128,5.633401394,37.76019494,27.18618077,11.88774457,89.62042872
29,130.7332053,0.200974537,Off,T1,Low speed,Entry,-,32.69377038,86.06647102,0.14134036,5.634987354,38.10696184,29.37113703,12.31585595,90.25756467
29,131.2695859,0.183105441,Off,T1,Low speed,Entry,-,32.93393402,86.98559475,0.182445362,5.636382103,34.91845945,31.31385034,12.53999436,92.50904136
29,131.7826456,0.171018177,Off,T1,Low speed,Entry,-,33.06330912,86.90644819,0.257977128,5.6387043,37.9048232,30.89321746,13.59671948,92.22444772
29,132.2723844,0.155112721,Off,T1,Low speed,Entry,-,34.73122875,88.46234499,0.359354049,5.638710976,39.94693886,29.69643105,14.87624754,92.13004113
29,132.7388023,0.142320002,Off,T1,Low speed,Entry,-,35.86467857,90.20577081,0.411034256,5.639332294,37.87490209,34.02154131,15.53552157,94.00772729
29,133.2052202,0.13470545,Off,T1,Low speed,Entry,-,35.82741787,91.04247746,0.400624722,5.636210442,40.70935723,40.73217022,15.67085178,93.89728818
29,133.6483173,0.118945451,Off,T1,Low speed,Entry,-,35.7182029,89.99549318,0.398044944,5.633762836,41.4645741,42.2852174,16.64068863,94.3220674
29,134.0680934,0.112472728,Off,T1,Low speed,Entry,-,35.75368344,88.4024651,0.434300512,5.629833698,45.85116141,42.71143365,18.80669065,96.70687401
29,134.4771428,0.100530923,Off,T1,Low speed,Entry,-,36.75458442,89.03537838,0.504618883,5.629844666,49.95654605,45.65232739,20.48294597,98.34357264
29,134.873598,0.093847268,Off,T1,Low speed,Entry,-,36.92849798,89.04899175,0.61165297,5.63094759,56.21375718,42.14949523,21.56859047,98.34357264
29,135.257459,0.083541815,Off,T1,Low speed,Entry,-,37.44683146,89.85637701,0.776870966,5.631933212,61.0874066,40.45031841,24.32388772,98.35010414
29,135.6431876,0.07717091,Off,T1,Low speed,Entry,-,36.80509257,89.47190934,0.927879393,5.63380146,67.11681386,40.33036447,27.21481961,99.00692811
29,135.993001,0.070189098,Off,T1,Low speed,Entry,-,36.24910286,89.36458541,1.041689754,5.634572983,69.91787522,41.1146345,29.66151409,99.96540999
29,136.3661353,0.066516363,Off,T1,Low speed,Entry,-,35.48295318,87.71892221,1.152744413,5.634538651,79.48801403,42.84970268,30.25187681,101.2203038
29,136.7159488,0.059752724,Off,T1,Low speed,Entry,-,35.25514064,85.99895484,1.272046685,5.631164074,83.28230371,46.18440115,31.93831111,101.7694779
29,137.0424413,0.05794908,Off,T1,Low speed,Apex,-,35.4029483,84.87313171,1.340553641,5.633066654,90.248863,52.25212119,34.00169815,102.8613416
29,137.3922547,0.053039995,Off,T1,Low speed,Apex,-,37.06849308,86.83620425,1.438157559,5.636726856,97.04460873,59.05396417,34.20335854,103.8938643
29,137.7187473,0.048436363,Off,T1,Low speed,Apex,-,36.25010923,86.8511635,1.51443696,5.647799492,102.2976757,63.79256021,35.77822988,104.3991814
29,138.0452398,0.044952725,Off,T1,Low speed,Apex,-,35.70459503,88.29765211,1.540115476,5.65715456,105.8574595,59.14091517,35.92726811,106.3683837
29,138.3717323,0.043316359,Off,T1,Low speed,Apex,-,34.88388859,87.85648384,1.469201565,5.67047596,107.8197961,58.81532498,35.7325016,107.6638509
29,138.6874982,0.039221816,Off,T1,Low speed,Apex,-,34.37576176,85.50808105,1.251590252,5.684761047,102.2813686,57.08997456,35.13048612,107.6607188
29,139.0013965,0.036101823,Off,T1,Low speed,Apex,-,35.20900281,84.9863564,1.058236838,5.696703911,102.1365527,64.92409268,35.09071976,107.354555
29,139.3045682,0.031818182,Off,T1,Low speed,Apex,-,35.96707278,83.00622087,0.857360542,5.713565826,89.8890096,68.06846236,34.85992202,107.6657116
29,139.620334,0.026021812,Off,T1,Low speed,Exit,-,39.3159924,81.01816818,0.689861655,5.723151684,86.89892047,78.08477638,34.27855173,107.8546734
29,139.9109114,0.02819637,Off,T1,Low speed,Exit,-,41.69720365,77.83957526,0.416016191,5.732997417,76.85031554,85.96406715,35.87654662,108.1961704
29,140.2140831,0.032632724,Off,T1,Low speed,Exit,-,42.56945462,76.2403067,0.082575075,5.744161606,81.40311605,91.23145128,38.24813804,111.3202595
29,140.5172547,0.036843636,Off,T1,Low speed,Exit,-,44.14528797,77.98694579,-0.034321379,5.751963615,94.53160502,95.23258571,39.02520463,110.6230637
29,140.8437473,0.041570906,Off,T1,Low speed,Exit,-,43.67886768,75.37697553,-0.134308323,5.761003971,94.89656682,96.11665722,39.45629898,110.261797
29,141.1595131,0.046843636,Off,T1,Low speed,Exit,-,45.38531562,75.54326295,-0.16255866,5.775006771,96.31703138,97.5202062,39.84518781,111.8434538
29,141.4967323,0.055789101,Off,T1,Low speed,Exit,-,45.99647761,73.20322266,-0.109248325,5.793734074,96.66820708,89.96374736,39.76714492,112.3700638
29,141.8232249,0.063229093,Off,T1,Low speed,Exit,-,46.26284999,72.3627515,-0.083138384,5.810104847,91.30150035,79.78519938,39.76241667,114.2936022
29,142.1963592,0.072676364,Off,T1,Low speed,Exit,-,46.61677404,71.7724827,-0.061861813,5.854458332,90.39856097,72.72269333,39.28664037,115.1549787
29,142.5568993,0.08223999,Off,T1,Low speed,Exit,-,46.36792502,69.94065715,-0.07987807,5.85463953,87.96210884,71.21596329,38.43112388,117.685666
29,142.9426279,0.092414551,Off,T1,Low speed,Exit,-,46.34547039,68.92610499,-0.095981054,5.872703075,85.86922942,69.08379539,38.04565323,117.6935844
29,143.3390831,0.103941817,Off,T1,Low speed,Exit,-,46.22262554,67.7905064,-0.088180304,5.88458252,85.37780035,66.59866463,38.01185909,118.4790526
29,143.7588592,0.115221807,Off,T1,Low speed,Exit,-,46.57459821,67.03690705,-0.103623793,5.900288105,84.7431747,65.3707619,38.47359954,118.4790526
29,144.189362,0.128014554,Off,T1,Low speed,Exit,-,46.81578876,66.40188637,-0.1456393,5.929580688,84.10460381,65.10258498,38.44126796,118.4863465
29,144.632459,0.139563626,Off,T1,Low speed,Exit,-,45.93874204,65.52032732,-0.172540799,5.92969799,83.20074662,64.66454046,39.06123006,119.229796
29,145.098877,0.153796359,Off,-,-,-,-,44.539087,63.07982453,-0.131106794,5.941446781,85.13799826,59.43128582,39.17683728,121.3099734
29,145.5886158,0.16703272,Off,-,-,-,-,44.0814905,61.07337251,0.017180929,5.952767849,86.51192293,57.12458903,39.09845158,124.0998918
29,146.1016755,0.180196367,Off,T2,Medium speed,Entry,-,43.05536951,61.11025843,0.194493696,5.952948093,84.98683843,58.06789592,39.02089396,121.620114
29,146.6254619,0.192814553,Off,T2,Medium speed,Entry,-,42.13096897,61.17302131,0.260635883,5.970883369,80.37365106,57.17803662,39.03264187,121.8201837
29,147.1618425,0.203301808,Off,T2,Medium speed,Entry,-,42.7349436,59.57963687,0.234733656,5.980431557,76.19411409,49.8963563,40.18156929,121.8235594
29,147.721544,0.217796353,Off,T2,Medium speed,Entry,-,43.14980212,59.47763586,0.204321563,5.990866184,81.40881523,45.52047742,38.23764392,122.1291228
29,148.3045663,0.22858182,Off,T2,Medium speed,Entry,-,42.30414389,58.96846104,0.172664777,6.001181602,78.80539899,41.15215006,37.98198191,119.3449065
29,148.8875887,0.240385465,Off,T2,Medium speed,Apex,-,41.02713082,57.48381866,0.129417062,6.01230526,78.29493941,40.15858411,39.33847445,119.6179275
29,149.493932,0.250698187,Off,T2,Medium speed,Apex,-,41.205789,57.6391767,0.117017552,6.025129795,78.91808087,39.84453945,39.73407068,120.5652223
29,150.1235962,0.261825451,Off,T2,Medium speed,Apex,-,41.24285452,58.76261911,0.145283684,6.035347462,78.25070856,37.19299696,40.36752025,122.7003424
29,150.7532604,0.269469077,Off,T2,Medium speed,Apex,-,40.55395155,60.06312725,0.178532049,6.047341347,77.91809745,39.34861889,41.15131931,122.9028567
29,151.4062454,0.279170921,Off,T2,Medium speed,Apex,-,39.22762059,59.03837175,0.177284062,6.060764313,75.67747343,38.48001189,40.87660927,123.0527009
29,152.0699572,0.286414573,Off,T2,Medium speed,Apex,-,38.49671272,57.17564224,0.159776196,6.073255062,77.73753843,37.3439885,40.98722758,124.6029868
29,152.7462632,0.295796342,Off,T2,Medium speed,Apex,-,38.08914009,56.25087523,0.157807127,6.0841012,74.77087994,37.5728941,40.24324638,124.6043427
29,153.4225692,0.305032737,Off,T2,Medium speed,Apex,-,35.52727742,55.22187148,0.15172495,6.09689188,72.3914762,38.36449516,40.48081701,124.7431626
29,154.122196,0.314261808,Off,T2,Medium speed,Exit,-,30.09592055,49.06749318,0.084302187,6.108045101,74.38403819,38.45035316,40.7164743,125.1094604
29,154.8451438,0.316705433,Off,T2,Medium speed,Exit,-,27.92662492,44.07342858,0.034842592,6.116658211,74.51876321,37.54342793,40.7164743,127.8637361
29,155.5680915,0.328807262,Off,T2,Medium speed,Exit,-,28.91364967,44.2025694,0.039840687,6.126876831,74.37305645,37.66636302,40.70814427,130.0897611
29,156.2910393,0.336632746,Off,T2,Medium speed,Exit,-,32.56904151,48.22509271,0.058299445,6.137618542,73.40686881,39.91730992,39.89212008,131.4355593
29,157.037308,0.342400013,Off,T2,Medium speed,Exit,-,36.48250699,53.75454045,0.075809151,6.145321369,71.90786276,39.95439912,40.54980598,133.4835778
29,157.7835766,0.351389105,Off,T2,Medium speed,Exit,-,37.27494105,55.4120174,0.039462764,6.154105663,72.35052209,41.77512293,39.76636338,134.3477258
29,158.5531662,0.359992731,Off,T2,Medium speed,Exit,-,36.06632416,52.92227774,-0.029135678,6.162670612,71.19983905,41.55542377,39.68561865,135.7834465
29,159.3334938,0.370727262,Off,T2,Medium speed,Exit,-,35.35098113,50.12540299,-0.073703334,6.170525551,69.16456786,42.03978913,39.42761617,136.9341174
29,160.1264043,0.381185469,Off,T2,Medium speed,Exit,-,35.63970121,50.40649618,-0.054177061,6.177956104,67.59155239,42.3271277,40.87660927,137.4048347
29,160.9426356,0.391461792,Off,T2,Medium speed,Exit,-,34.7635903,47.67735464,0.031548716,6.184578896,64.95890809,42.13326765,41.00035382,141.3491983
29,161.758867,0.406109064,Off,T2,Medium speed,Exit,-,32.96715584,42.92248141,-0.007200836,6.190926075,64.48891085,42.02453753,41.56409176,143.4121397
29,162.6091459,0.41991272,Off,T2,Medium speed,Exit,-,32.41446365,40.04780777,-0.128659889,6.199636936,66.19036839,40.78188239,42.62328057,143.4353161
29,163.472019,0.433149081,Off,T2,Medium speed,Exit,-,32.88162028,41.40568371,-0.055625387,6.208160877,64.33990579,38.36553868,41.18838336,145.8178907
29,164.3582131,0.448930886,Off,-,-,-,-,31.58762575,40.85985268,0.061022725,6.21564436,64.2558605,40.73785715,40.70217773,153.430013
29,165.267728,0.461069114,Off,-,-,-,-,30.11667689,38.36805112,0.019610658,6.224489689,60.30228847,40.27363396,47.31605234,153.6036352
29,166.2005638,0.4763127,Off,-,-,-,-,29.15387495,37.51723696,-0.070911035,6.230732441,59.68234327,35.46696521,46.3926336,155.4486257
29,167.1333996,0.48625455,Off,-,-,-,-,28.52873746,38.54873797,-0.156815961,6.235334873,61.67308778,35.28726676,44.98936789,153.348773
29,168.0895563,0.496698165,Off,-,-,-,T3 - T4,28.21150762,37.36739765,-0.174227879,6.238788605,59.95198184,32.98604732,43.89699497,153.1706568
29,169.0797607,0.509374556,Off,-,-,-,T3 - T4,28.78344008,38.12965925,-0.055563387,6.244098663,60.3453268,31.26590537,44.09321277,150.8144951
29,170.0718325,0.522909102,Off,-,-,-,T3 - T4,26.48382143,36.4211414,0.055690907,6.250253201,59.39950366,31.30135597,43.48923651,146.0062249
29,171.0853577,0.531890925,Off,T3,Non-limited,Entry,T3 - T4,26.09237875,33.50607152,0.072696336,6.256194592,53.94354536,31.74978031,39.62264662,142.2004407
29,172.1114771,0.542712735,Off,T3,Non-limited,Entry,T3 - T4,27.43314847,36.02455183,0.058459219,6.261054993,50.40703576,30.39619773,37.02519203,140.3456421
29,173.1375965,0.551069114,Off,T3,Non-limited,Entry,T3 - T4,26.84703258,34.83027441,0.056816414,6.265104771,47.60851209,32.31280326,35.50729417,138.1902783
29,174.1870368,0.559832708,Off,T3,Non-limited,Entry,T3 - T4,26.99327538,36.12300617,0.036228083,6.265230656,44.04107789,31.08603028,35.20855548,140.4710159
29,175.259798,0.571876387,Off,T3,Non-limited,Entry,T3 - T4,23.86233611,31.14885623,-0.037645631,6.265210152,40.98467624,31.45799824,35.39599206,136.1099036
29,176.3325592,0.57793457,Off,T3,Non-limited,Entry,T3 - T4,24.03711672,31.73908937,-0.067788616,6.263156891,39.42216546,32.01894723,35.38685974,133.8121931
29,177.4286412,0.58642911,Off,T3,Non-limited,Entry,T3 - T4,24.15652137,31.94353062,-0.018313877,6.263140678,39.48579258,31.29855818,38.24074962,131.8820861
29,178.5247233,0.594370894,Off,T3,Non-limited,Entry,T3 - T4,24.28335187,32.3845674,0.022097733,6.261487484,39.48965396,31.47622842,38.27304601,136.1192957
29,179.6441263,0.604400024,Off,T3,Non-limited,Entry,T3 - T4,24.87209941,34.20542785,0.027091898,6.257863522,39.86975156,30.78092129,37.66334998,134.742367
29,180.774256,0.611570934,Off,T3,Non-limited,Entry,T3 - T4,23.34945213,32.71769634,0.036639053,6.257095814,39.66355273,32.004382,38.12645156,132.6180159
29,181.9062532,0.621621815,Off,T3,Non-limited,Entry,T3 - T4,22.16936149,31.27412785,0.04979071,6.25708437,38.16971564,31.14402451,34.5967732,132.3878171
29,183.0597038,0.627919977,Off,T3,Non-limited,Apex,T3 - T4,22.23283957,31.07120928,0.023133192,6.255877495,37.97126737,31.42206546,34.09666522,130.4799186
29,184.2024277,0.633774525,Off,T3,Non-limited,Apex,T3 - T4,21.92217643,31.03065868,-0.00646205,6.249897957,37.1114627,31.51874231,32.5461523,128.6746445
29,185.3684724,0.641250888,Off,T3,Non-limited,Apex,T3 - T4,20.59413175,29.29492302,-0.026488276,6.248326778,36.38660153,31.93495203,32.56877173,128.4543731
29,186.5578381,0.648530884,Off,T3,Non-limited,Apex,T3 - T4,20.2672807,28.00391464,-0.032968454,6.248163223,36.29263254,31.67185571,31.18201257,127.1439476
29,187.7472038,0.6549818,Off,T3,Non-limited,Apex,T3 - T4,20.28587924,27.34014074,-0.041233275,6.231975555,36.31390137,31.6618669,31.07004748,126.7269889
29,188.9365694,0.662603649,Off,T3,Non-limited,Apex,T3 - T4,20.23991816,27.85454847,-0.050393589,6.231873989,35.30822296,30.67169122,30.73768579,126.0958711
29,190.149256,0.669992731,Off,T3,Non-limited,Apex,T3 - T4,20.27794363,28.91374652,-0.034224015,6.22173357,35.07668409,30.29164965,30.04218861,124.4479046
29,191.3619312,0.676160001,Off,-,-,-,T3 - T4,20.63310168,29.55451303,-0.009539507,6.210874081,33.83271541,29.12147276,28.88786515,122.6055891
29,192.5853445,0.683170887,Off,-,-,-,T3 - T4,19.67763909,28.70868629,-0.007078499,6.197372913,33.5238018,28.34839029,27.70936865,120.134436
29,193.8213519,0.689330888,Off,-,-,-,T3 - T4,18.03014374,25.85845203,-0.021054581,6.186592579,32.09766799,27.22036259,26.46938845,119.3382401
29,195.0806803,0.69474909,Off,-,-,-,T3 - T4,18.43514243,25.86068399,-0.022044629,6.176993847,31.19220169,26.6952682,24.84303862,118.9300842
29,196.3292819,0.700967296,Off,-,-,-,T3 - T4,18.48914947,25.7821743,-0.011538917,6.16837883,30.08328386,25.60151777,24.38277204,117.6078087
29,197.5886103,0.706203613,Off,-,-,-,T3 - T4,18.20916554,25.41045609,-0.004115688,6.160662651,29.7403001,24.72878536,22.82166731,116.4243195
29,198.8586654,0.711098189,Off,-,-,-,T3 - T4,18.49182903,27.29555019,-7.19E-05,6.152955055,29.12177966,24.48050172,22.51161597,115.2579113
29,200.1413146,0.71693093,Off,-,-,-,T3 - T4,17.16229551,24.84974333,0.000313823,6.145607948,28.39049426,23.61287617,21.742011,115.0515211
29,201.4239639,0.721839988,Off,-,-,-,T3 - T4,16.74378405,23.40133196,-5.31E-05,6.137229919,28.38618963,23.45002883,21.63207649,113.7673994
29,202.7066131,0.725694525,Off,-,-,-,T3 - T4,17.12098584,24.93467583,-0.000052339,6.127821445,27.9495996,22.079029,20.63599685,113.7583608
29,204.0125833,0.733578158,Off,-,-,-,T3 - T4,14.96578049,21.43402463,0.00000975,6.118941307,26.85613325,21.60095985,20.35932352,112.8602015
29,205.3185534,0.73793457,Off,-,-,-,T3 - T4,14.74141541,20.75329225,0.000007325,6.113696098,26.57631689,21.12539949,19.04725272,112.4040765
29,206.6245236,0.743396384,Off,-,-,-,T3 - T4,14.56773543,19.8634137,-1.89E-06,6.109717369,25.78685588,20.80067704,18.55459904,111.3272827
29,207.9538146,0.746072721,Off,-,-,-,T3 - T4,14.31113253,20.02073553,-0.000001025,6.106717587,25.21583337,20.72663819,17.90600986,111.3170644
29,209.2705115,0.751730957,Off,-,-,-,T3 - T4,13.17680687,18.28325423,3.43E-07,6.106802464,25.21431357,19.2301495,17.52105465,110.3075066
29,210.6123967,0.756058128,Off,-,-,-,T3 - T4,13.08024427,18.1703325,1.39E-07,6.107987881,25.06215406,19.1941258,17.51361216,110.1147096
29,211.9524144,0.759919988,Off,-,-,-,T3 - T4,13.93837618,20.76270536,-5.93E-08,6.106158257,24.85196666,18.52010173,16.77743218,109.6728656
29,213.2942997,0.761403587,Off,-,-,-,T3 - T4,13.28060728,20.56908858,-1.81E-08,6.106431961,24.81503139,18.25471954,16.54737709,109.3481637
29,214.6343174,0.763723588,Off,-,-,-,T3 - T4,11.97260027,17.62100246,0.00000001,6.106231689,24.12624926,17.93296551,15.78725699,108.1641998
29,215.9869294,0.765607244,Off,-,-,-,T3 - T4,12.38180791,18.88632811,2.24E-09,6.10323143,24.06650543,17.75569968,15.65909217,108.1002442
29,217.3395413,0.767650923,Off,-,-,-,T3 - T4,12.30129095,18.46715866,-1.64E-09,6.099486351,24.06831814,17.46573403,15.43334263,107.9110275
29,218.6921532,0.769927313,Off,-,-,-,T3 - T4,12.63078749,19.28024703,-2.58E-10,6.097288609,24.24759733,17.50000828,14.87025498,107.600691
29,220.0447652,0.771192738,Off,-,-,-,T3 - T4,12.38248759,19.26570275,2.65E-10,6.091465473,24.24759733,18.00285502,14.92927223,107.5388235
29,221.4099713,0.771767245,Off,-,-,-,T3 - T4,11.72275073,18.17973949,2.55E-11,6.086948395,24.24699608,16.03096476,14.57881265,107.5194555
29,222.77331,0.77345459,Off,-,-,-,T3 - T4,11.27008411,16.66202402,-4.18E-11,6.085456371,24.18479598,15.68225103,13.86168813,105.6087791
29,224.1259219,0.775418146,Off,-,-,-,T3 - T4,11.93380381,18.21134712,-1.73E-12,6.08363533,23.94555258,15.36223043,13.54809782,105.29187
29,225.5018547,0.776407249,Off,-,-,-,T3 - T4,11.55509704,17.81701647,6.45E-12,6.081171989,23.91388541,14.98475631,13.08052231,104.191115
29,226.8544667,0.777498224,Off,-,-,-,T3 - T4,11.3696081,17.68405707,-7.03E-14,6.081161976,23.73456494,14.55474815,12.49771688,103.7628731
29,228.2303995,0.779381769,Off,-,-,-,T3 - T4,11.04232297,16.69175274,-9.83E-13,6.0801754,23.69840732,14.52583832,12.40336917,103.3960957
29,229.6063324,0.780901767,Off,-,-,-,T3 - T4,11.35009402,17.28519545,6.18E-14,6.079566956,23.07301269,14.49635688,12.12633601,103.0337318
29,230.9822652,0.781941806,Off,-,-,-,T3 - T4,11.45037473,17.47830499,1.46E-13,6.076746464,23.07301269,14.40937507,11.85126286,103.0331274
29,232.3474713,0.782487238,Off,-,-,-,T3 - T4,11.55746672,17.85166839,-1.67E-14,6.076741219,23.07301269,14.29355999,11.69563951,102.96913
29,233.7234042,0.784370894,Off,-,-,-,T3 - T4,11.14164487,17.39088469,-1.30E-14,6.07622385,23.0673093,14.14895851,11.30113693,102.6039904
29,235.1100637,0.784618142,Off,-,-,-,T3 - T4,11.044409,17.42850397,-1.16E-15,6.076194763,22.49366393,13.97532232,11.17404387,102.2275102
29,236.4859965,0.785650857,Off,-,-,-,T3 - T4,10.78816153,16.47677535,-5.13E-14,6.073272705,21.57440034,13.74595508,10.54263777,100.6723094
29,237.8619294,0.786559948,Off,-,-,-,T3 - T4,11.03603989,16.68604888,4.98E-14,6.06929493,21.42642291,13.62906639,10.53870371,100.6049628
29,239.2378622,0.788094593,Off,-,-,-,T3 - T4,11.01027032,17.03353357,3.38E-13,6.061124802,21.39391504,13.34458129,10.14943891,99.83134733
29,240.613795,0.788989036,Off,-,-,-,T3 - T4,10.1049606,15.44355653,-4.45E-13,6.061069489,21.09530691,13.37217665,10.11204703,99.65250095
29,242.0130488,0.789636341,Off,-,-,-,T3 - T4,10.58535062,15.72231372,-2.07E-12,6.055544376,20.73971471,13.28507989,9.369574359,99.53476464
29,243.3889816,0.790189098,Off,-,-,-,T3 - T4,11.4129085,17.04163323,3.63E-12,6.051763535,20.53256003,13.11359614,9.488204333,99.59334129
29,244.7882353,0.790981778,Off,-,-,-,T3 - T4,11.51483379,17.29269632,1.23E-11,6.04724741,20.41436471,13.0268913,9.487907032,99.53298721
29,246.1641682,0.792130904,Off,-,-,-,T3 - T4,11.40324653,17.66493134,-2.78E-11,6.038504601,20.35498463,12.88285271,9.45702212,99.40816802
29,247.5634219,0.79345459,Off,-,-,-,T3 - T4,10.52665036,17.12517697,-7.10E-11,6.038450241,20.29592589,12.68360454,9.335132302,98.75459747
29,248.9393547,0.793978161,Off,-,-,-,-,9.390741718,18.62083486,2.07E-10,6.032999992,20.26595412,12.6268754,9.009401151,98.28247687
29,250.3278818,0.784567316,Off,-,-,-,-,8.65651226,21.90526065,3.95E-10,6.028177738,20.20632811,12.62429851,8.979559883,98.10701697
29,251.6912204,0.77503995,Off,-,-,-,-,9.348182049,24.13606078,-1.49E-09,6.024767876,20.11824222,12.36319233,8.940795263,98.16684548
29,253.0564265,0.765490945,Off,-,-,-,-,9.976740863,23.84114658,-2.08E-09,6.016226768,20.11705115,11.76918638,8.023142243,98.26468463
29,254.3964443,0.756370961,Off,-,-,-,-,10.31157457,24.0311932,1.05E-08,6.016226768,19.99817901,11.76975452,7.381094224,96.33354893
29,255.7383295,0.747745472,Off,-,-,-,-,11.06630637,25.38901321,1.01E-08,6.016201973,19.85093834,11.82739928,7.350543541,95.86453973
29,257.0442997,0.738647294,Off,-,-,-,-,12.41017601,28.62278823,-7.18E-08,6.013730049,19.79230705,11.94072664,7.196484998,95.3349799
29,258.3502698,0.730530895,Off,-,-,-,-,12.66605873,28.56078943,-4.18E-08,6.012088776,19.79260185,11.96900187,6.322534917,94.41421292
29,259.65624,0.722945446,Off,-,-,-,-,13.2107454,30.01130082,0.000000485,6.011375904,19.82162586,11.97071772,5.658792244,94.41421292
29,260.9388892,0.70734547,Off,T4,Medium speed,Braking,-,12.53808061,32.66820356,1.08E-07,6.013112068,19.7937912,12.13670204,5.287613311,94.41654164
29,262.1874909,0.681658159,Off,T4,Medium speed,Braking,-,11.42963578,37.06000383,-0.0000032,6.013820648,19.94009912,11.76947045,5.284443936,94.64450971
29,263.4001775,0.647890902,Off,T4,Medium speed,Braking,-,11.98262283,43.3920107,3.93E-07,6.017104626,19.90515061,11.79742868,4.967695656,94.4721818
29,264.5554955,0.612014549,Off,T4,Medium speed,Braking,-,14.05682473,49.62308741,0.00002095,6.022871494,19.34595555,11.76975452,4.596978053,94.47160661
29,265.6623043,0.569992731,Off,T4,Medium speed,Braking,-,16.01407791,55.79805624,-0.000009275,6.040902615,19.0798781,11.82938832,4.398982241,94.40783066
29,266.7136121,0.537425482,Off,T4,Medium speed,Braking,-,16.57589501,59.68623712,-0.00013132,6.041008949,18.78817044,12.14185375,4.404120575,93.77598071
29,267.7164106,0.503301835,Off,T4,Medium speed,Braking,-,17.58764489,60.87330614,0.000123576,6.051647186,18.85125504,12.2979565,4.918625774,93.60625751
29,268.6725673,0.479672741,Off,T4,Medium speed,Braking,-,20.17458342,63.89652936,0.000939379,6.064255238,22.27951492,13.7583446,5.397066128,93.79674631
29,269.5820823,0.448967285,Off,T4,Medium speed,Braking,-,22.39248256,69.4904213,-0.000317947,6.07740736,26.88544469,14.87355045,7.703248625,95.70318912
29,270.4682763,0.420712724,Off,T4,Medium speed,Braking,-,22.54674885,69.45690088,0.000896183,6.088137627,26.49275804,14.91061931,7.531604448,96.58467104
29,271.2971018,0.392320002,Off,T4,Medium speed,Braking,-,23.71042056,68.76076142,0.044589643,6.098596573,26.49460016,15.7583005,7.879604151,97.7607969
29,272.1133332,0.370189098,Off,T4,Medium speed,Entry,-,25.82526533,70.11830431,0.126226679,6.111614704,26.70663445,17.23425398,10.60866791,98.71175263
29,272.8955169,0.353454534,Off,T4,Medium speed,Entry,-,26.46906913,69.8178343,0.175481424,6.122104645,29.62907816,18.60372588,11.14875852,99.89774233
29,273.6417856,0.337010886,Off,T4,Medium speed,Entry,-,27.62631144,70.57227508,0.192249686,6.132113934,30.2176668,17.89949051,11.02823098,100.3725053
29,274.37546,0.321170932,Off,T4,Medium speed,Entry,-,28.92983762,73.2294297,0.205386594,6.145150185,27.87373466,20.26974367,11.02275507,100.3725053
29,275.0876811,0.308603627,Off,T4,Medium speed,Entry,-,29.0473032,74.27139274,0.200058609,6.145287991,28.01855712,23.72742812,10.48694409,100.3725053
29,275.7639871,0.296029108,Off,T4,Medium speed,Entry,-,30.78651979,75.60307755,0.173138544,6.15904665,27.69568137,26.00744366,10.98322532,100.3772979
29,276.440293,0.285272716,Off,T4,Medium speed,Entry,-,31.78220267,76.64195626,0.147672773,6.172776699,29.54138851,28.29893211,12.5748635,100.8642062
29,277.1058723,0.278160012,Off,T4,Medium speed,Apex,-,30.84231765,73.72974692,0.101082973,6.18751049,33.60185108,30.92841128,14.0440338,101.9541097
29,277.7588574,0.270050909,Off,T4,Medium speed,Apex,-,31.49998324,71.06583415,0.067720853,6.215053082,38.25689189,30.29900877,16.35266888,103.3527351
29,278.3992483,0.264167286,Off,T4,Medium speed,Apex,-,33.81273292,72.38373622,0.099844523,6.215185642,42.09340512,34.24357746,18.55330338,104.7551242
29,279.0289124,0.256305459,Off,T4,Medium speed,Apex,-,34.69983133,74.41167156,0.143276826,6.228394032,44.51900603,33.31267895,21.05130815,105.4314004
29,279.6478499,0.252654558,Off,T4,Medium speed,Apex,-,34.16907888,73.62635471,0.139701828,6.238447189,47.49665071,31.93265017,22.31498255,105.9274768
29,280.2649199,0.247934543,Off,T4,Medium speed,Apex,-,33.74673304,72.90125858,0.133042514,6.246100426,52.67341465,33.23993008,25.60515652,106.5591097
29,280.8838574,0.24333091,Off,T4,Medium speed,Apex,-,31.49701054,70.79616076,0.130321905,6.260269165,61.63869821,33.93991682,28.49174421,108.2965661
29,281.4902007,0.240843645,Off,T4,Medium speed,Apex,-,29.71459067,66.36072436,0.124397025,6.260293961,67.34847868,32.49838973,30.69611601,108.9264245
29,282.0732231,0.224996366,Off,T4,Medium speed,Apex,-,31.99076653,66.92654202,0.165573403,6.262760162,71.2628861,35.31376889,33.15014886,109.689296
29,282.6562454,0.223127275,Off,T4,Medium speed,Apex,-,33.37729277,70.36849137,0.175943807,6.266205788,77.44383359,33.87857305,34.18492658,111.0085968
29,283.2159469,0.216589078,Off,T4,Medium speed,Apex,-,33.82986711,71.76261009,0.138813868,6.270596504,79.78565512,38.14367062,37.7105832,111.0022173
29,283.7882426,0.210610906,Off,T4,Medium speed,Apex,-,33.69284809,73.04023253,0.107403197,6.2716012,81.16849123,36.56693272,39.07257401,110.4001245
